edition,name,count
"usg","Island",9
"usg","Mountain",14
"uds","Goblin Berserker",2
"uds","Goblin Marshal",1
"usg","Goblin War Buggy",2
"uds","Keldon Champion",2
"uds","Kingfisher",3
"ulg","Raven Familiar",1
"uds","Thieving Magpie",2
"usg","Thundering Giant",1
"ulg","Viashino Cutthroat",2
"ulg","Viashino Sandscout",3
"uds","Wild Colos",4
"usg","Curfew",2
"ulg","Parch",1
"uds","Trumpet Blast",1
"usg","Arc Lightning",3
"uds","Fatigue",2
"usg","Jagged Lightning",1
"uds","Aether Sting",1
"ulg","Ghitu War Cry",1
"uds","Mark of Fury",1
"uds","Urza's Incubator",1
