edition,name,count
"ktk","Firehoof Cavalry",1
"ktk","Mardu Hateblade",1
"m15","Borderland Marauder",2
"ktk","Valley Dasher",1
"ktk","War-Name Aspirant",2
"ktk","Gurmag Swiftwing",1
"ktk","Mardu Skullhunter",2
"m15","Goblin Roughrider",2
"ktk","Mardu Hordechief",2
"m15","Carrion Crow",1
"m15","Necrogen Scudder",1
"ktk","Mardu Warshrieker",2
"ktk","Timely Hordemate",1
"ktk","Ankle Shanker",1
"ktk","Mardu Roughrider",1
"ktk","Hordeling Outburst",1
"ktk","Arrow Storm",1
"m15","Lightning Strike",1
"m15","Raise the Alarm",1
"ktk","Trumpet Blast",2
"ktk","Mardu Charm",1
"ktk","Bring Low",1
"ktk","Smite the Monstrous",1
"ktk","Crackling Doom",1
"m15","Flesh to Dust",1
"m15","Heat Ray",1
"ktk","Mardu Banner",1
"m15","Crippling Blight",1
"ktk","Bloodfell Caves",1
"ktk","Nomad Outpost",2
"ktk","Scoured Barrens",1
"ktk","Wind-Scarred Crag",1
"ktk","Mountain",8
"ktk","Plains",5
"ktk","Swamp",7
