edition,name,count
"m14","Elvish Mystic",2
"ths","Favored Hoplite",1
"m14","Deadly Recluse",2
"ths","Setessan Battle Priest",1
"ths","Phalanx Leader",1
"ths","Wingsteed Rider",2
"ths","Chronicler of Heroes",2
"ths","Staunch-Hearted Warrior",2
"m14","Rumbling Baloth",2
"ths","Pheres-Band Centaurs",1
"ths","Setessan Griffin",1
"ths","Anthousa, Setessan Hero",1
"ths","Centaur Battlemaster",2
"ths","Time to Feed",2
"ths","Vanquish the Foul",1
"m14","Giant Growth",2
"ths","Warriors' Lesson",2
"ths","Battlewise Valor",2
"ths","Dauntless Onslaught",2
"ths","Artisan's Sorrow",1
"ths","Bow of Nylea",1
"m14","Pacifism",2
"ths","Forest",13
"ths","Plains",12
