edition,name,count
"mor","Cenn's Tactician",3
"mor","Ballyrush Banneret",2
"lrw","Kinsbaile Skirmisher",2
"mor","Burrenton Bombardier",2
"mor","Kithkin Zephyrnaut",3
"mor","Preeminent Captain",1
"lrw","Veteran of the Depths",1
"mor","Burrenton Shield-Bearers",1
"mor","Reveillark",1
"mor","Mothdust Changeling",2
"lrw","Sentinels of Glen Elendra",2
"lrw","Turtleshell Changeling",1
"mor","Fencer Clique",2
"lrw","Inkfathom Divers",2
"mor","Redeem the Lost",1
"mor","Swell of Courage",2
"mor","Disperse",1
"lrw","Wanderer's Twig",1
"mor","Veteran's Armaments",2
"mor","Weight of Conscience",1
"lrw","Oblivion Ring",2
"lrw","Plains",12
"lrw","Island",9
"lrw","Vivid Creek",1
"lrw","Vivid Meadow",1
"mor","Mosquito Guard",1
"lrw","Ego Erasure",1
