edition,name,count
"gtc","Boros Elite",4
"isd","Champion of the Parish",1
"isd","Doomed Traveler",4
"gtc","Firefist Striker",2
"avr","Lightning Mauler",2
"dka","Thalia, Guardian of Thraben",1
"rtr","Ash Zealot",1
"gtc","Sunhome Guildmage",2
"gtc","Truefire Paladin",2
"avr","Silverblade Paladin",1
"gtc","Skyknight Legionnaire",3
"gtc","Spark Trooper",1
"avr","Pillar of Flame",4
"dka","Gather the Townsfolk",4
"m13","Searing Spear",3
"gtc","Boros Charm",2
"gtc","Boros Guildgate",3
"isd","Clifftop Retreat",1
"avr","Slayers' Stronghold",1
"rtr","Plains",10
"rtr","Mountain",8
