edition,name,count
"eve","Merrow Levitator",1
"eve","Hatchet Bully",1
"eve","Outrage Shaman",1
"eve","Stream Hopper",2
"eve","Riverfall Mimic",3
"eve","Noggle Hedge-Mage",2
"eve","Noggle Bandit",3
"eve","Crag Puca",1
"eve","Shrewd Hatchling",3
"eve","Noggle Bridgebreaker",2
"eve","Dominus of Fealty",1
"eve","Nucklavee",2
"eve","Mindwrack Liege",1
"eve","Flame Jab",1
"shm","Burn Trail",2
"shm","Jaws of Stone",1
"eve","Unwilling Recruit",2
"shm","Spell Syphon",1
"eve","Oona's Grace",1
"eve","Inside Out",1
"eve","Clout of the Dominus",3
"shm","Island",11
"shm","Mountain",14
