edition,name,count
"gpt","Martyred Rusalka",1
"gpt","Shrieking Grotesque",2
"gpt","Belfry Spirit",1
"gpt","Plagued Rusalka",1
"rav","Thoughtpicker Witch",2
"rav","Infectious Host",2
"gpt","Orzhov Euthanist",2
"gpt","Ostiary Thrull",2
"gpt","Poisonbelly Ogre",2
"gpt","Skeletal Vampire",1
"gpt","Teysa, Orzhov Scion",1
"gpt","Souls of the Faultless",2
"gpt","Blind Hunter",2
"gpt","Agent of Masks",2
"gpt","Mourning Thrull",2
"gpt","Orzhov Guildmage",1
"gpt","Castigate",2
"rav","Festival of the Guildpact",1
"gpt","Mortify",1
"gpt","Hissing Miasma",2
"rav","Strands of Undeath",2
"gpt","Pillory of the Sleepless",2
"rav","Plains",10
"rav","Swamp",11
"gpt","Orzhov Basilica",2
"gpt","Orzhova, the Church of Deals",1
