2,"Kraul Warrior","dgm"
3,"Zhur-Taa Druid","dgm"
1,"Slaughterhorn","gtc"
2,"Feral Animist","dgm"
2,"Cobblebrute","rtr"
3,"Rubblebelt Maaka","dgm"
2,"Viashino Shanktail","gtc"
2,"Saruli Gatekeepers","dgm"
1,"Ghor-Clan Rampager","gtc"
1,"Zhur-Taa Swine","gtc"
1,"Ripscale Predator","gtc"
2,"Ruination Wurm","gtc"
1,"Ruric Thar, the Unbowed","dgm"
1,"Skarrg Goliath","gtc"
2,"Ground Assault","gtc"
1,"Armed // Dangerous","dgm"
1,"Pit Fight","gtc"
1,"Volcanic Geyser","m13"
2,"Gruul Cluestone","dgm"
2,"Gruul War Chant","dgm"
4,"Gruul Guildgate","dgm"
10,"Mountain","rtr"
12,"Forest","rtr"
1,"Predator’s Rapport","gtc"
