2,"Azorius Arrester","rtr"
3,"Silvercoat Lion","m13"
2,"Stealer of Secrets","rtr"
3,"Wind Drake","dgm"
1,"Lyev Skyknight","rtr"
1,"Soulsworn Spirit","rtr"
1,"Azorius Justiciar","rtr"
2,"Haazda Snare Squad","dgm"
2,"Sunspire Gatekeepers","dgm"
2,"Ascended Lawmage","dgm"
2,"Jelenn Sphinx","dgm"
1,"Lavinia of the Tenth","dgm"
2,"Righteous Charge","gtc"
2,"Lyev Decree","dgm"
2,"Avenging Arrow","rtr"
1,"Restore the Peace","dgm"
1,"Protect // Serve","dgm"
2,"Azorius Cluestone","dgm"
1,"Arrest","rtr"
1,"Martial Law","rtr"
4,"Azorius Guildgate","dgm"
12,"Plains","rtr"
10,"Island","rtr"
