edition,name,count
"gtc","Cloudfin Raptor",2
"gtc","Gyre Sage",1
"dgm","Murmuring Phantasm",1
"dgm","Battering Krasis",2
"m13","Centaur Courser",3
"gtc","Crocanura",1
"dgm","Beetleform Mage",2
"gtc","Elusive Krasis",2
"dgm","Vorel of the Hull Clade",1
"gtc","Crowned Ceratok",1
"dgm","Opal Lake Gatekeepers",2
"dgm","Species Gorger",2
"gtc","Sapphire Drake",1
"rtr","Archweaver",1
"dgm","Phytoburst",1
"dgm","Give // Take",1
"gtc","Hindervines",1
"dgm","Simic Cluestone",2
"dgm","Bred for the Hunt",2
"dgm","Krasis Incubation",1
"dgm","Simic Guildgate",4
"rtr","Forest",10
"rtr","Island",12
"dgm","Mutant's Prey",2
"dgm","Runner's Bane",2
