3,"Benevolent Bodyguard","jud"
1,"Dedicated Martyr","ody"
2,"Mystic Penitent","ody"
2,"Spurnmage Advocate","jud"
4,"Suntail Hawk","jud"
1,"Tireless Tribe","ody"
2,"Beloved Chaplain","ody"
3,"Patrol Hound","ody"
2,"Nomad Decoy","ody"
1,"Shieldmage Advocate","jud"
3,"Militant Monk","tor"
2,"Aven Cloudchaser","ody"
1,"Valor","jud"
1,"Commander Eesha","jud"
1,"Selfless Exorcist","jud"
3,"Guided Strike","jud"
2,"Shelter","ody"
1,"Embolden","ody"
1,"Prismatic Strands","jud"
2,"Unquestioned Authority","jud"
2,"Battle Screech","jud"
20,"Plains","ody"
