2,"Hapless Researcher","jud"
2,"Skywing Aven","tor"
2,"Wormfang Turtle","jud"
2,"Aven Fisher","ody"
1,"Wonder","jud"
1,"Scalpelexis","jud"
1,"Aven Windreader","ody"
2,"Dwarven Scorcher","jud"
2,"Barbarian Bully","jud"
2,"Barbarian Lunatic","ody"
1,"Chainflinger","ody"
1,"Worldgorger Dragon","jud"
2,"Compulsion","tor"
2,"Churning Eddy","tor"
1,"Concentrate","ody"
2,"Flash of Insight","jud"
3,"Lava Dart","jud"
2,"Fiery Temper","tor"
2,"Swelter","jud"
1,"Violent Eruption","tor"
2,"Shower of Coals","ody"
12,"Island","ody"
12,"Mountain","ody"
