edition,name,count
"grn","Vraska, Regal Gorgon",1
"grn","Beast Whisperer",1
"grn","Bartizan Bats",2
"grn","Douser of Lights",1
"grn","Kraul Raider",4
"grn","Lotleth Giant",1
"grn","Spinal Centipede",3
"grn","Devkarin Dissident",1
"grn","Ironshell Beetle",2
"grn","Kraul Foragers",1
"grn","Wild Ceratok",1
"grn","Attendant of Vraska",3
"grn","Glowspore Shaman",2
"grn","Rhizome Lurcher",2
"grn","Swarm Guildmage",1
"grn","Prey Upon",2
"grn","Vraska's Stoneglare",2
"grn","Bounty of Might",1
"grn","Dead Weight",3
"grn","Golgari Guildgate",4
"grn","Forest",10
"grn","Swamp",12
