edition,name,count
"mir","Island",12
"mir","Swamp",12
"vis","Brood of Cockroaches",2
"mir","Coral Fighters",1
"mir","Fetid Horror",2
"mir","Kukemssa Serpent",2
"vis","Man-o'-War",2
"vis","Necrosavant",1
"vis","Nekrataal",1
"mir","Restless Dead",2
"vis","Shrieking Drake",1
"vis","Waterspout Djinn",2
"mir","Zombie Mob",1
"mir","Enfeeblement",2
"vis","Flooded Shoreline",1
"vis","Necromancy",2
"mir","Boomerang",1
"mir","Ether Well",2
"vis","Funeral Charm",1
"vis","Impulse",2
"vis","Inspiration",2
"mir","Ray of Command",1
"vis","Vision Charm",1
"vis","Coercion",2
"mir","Sealed Fate",2
