edition,name,count
"lgn","Daru Mender",1
"lgn","Deftblade Elite",1
"scg","Frontline Strategist",3
"scg","Aven Farseer",2
"scg","Silver Knight",2
"ons","Whipcorder",1
"lgn","White Knight",1
"scg","Zealous Inquisitor",2
"scg","Ageless Sentinels",1
"scg","Aven Liberator",2
"scg","Noble Templar",1
"scg","Coast Watcher",1
"lgn","Willbender",1
"lgn","Echo Tracer",1
"scg","Shoreline Ranger",1
"scg","Rain of Blades",1
"scg","Reward the Faithful",2
"scg","Astral Steel",3
"scg","Wing Shards",3
"ons","Chain of Vapor",1
"ons","Spy Network",1
"scg","Hindering Touch",2
"scg","Temporal Fissure",1
"scg","Mind's Desire",1
"ons","Plains",14
"ons","Island",6
"ons","Lonely Sandbar",2
"ons","Secluded Steppe",2
