cards/mtg/plains.jpg,25
cards/mtg/angelic-overseer.jpg,1
cards/mtg/archangel.jpg,1
cards/mtg/champion-of-the-parish.jpg,1
cards/mtg/doomed-traveler.jpg,2
cards/mtg/elder-cathar.jpg,2
cards/mtg/elgaud-inquisitor.jpg,2
cards/mtg/fiend-hunter.jpg,2
cards/mtg/geist-honored-monk.jpg,1
cards/mtg/goldnight-commander.jpg,2
cards/mtg/mentor-of-the-meek.jpg,1
cards/mtg/midnight-guard.jpg,1
cards/mtg/requiem-angel.jpg,1
cards/mtg/selfless-cathar.jpg,2
cards/mtg/thraben-valiant.jpg,3
cards/mtg/unruly-mob.jpg,2
cards/mtg/voice-of-the-provinces.jpg,1
cards/mtg/gather-the-townsfolk.jpg,3
cards/mtg/hallow.jpg,2
cards/mtg/honor-of-the-pure.jpg,1
cards/mtg/oblivion-ring.jpg,2
cards/mtg/path-to-exile.jpg,2
cards/mtg/mikaeus-the-lunarch.jpg,1
cards/mtg/angels-mercy.jpg,1
cards/mtg/seraph-of-dawn.jpg,1
cards/mtg/gather-the-townsfolk.jpg,1
cards/mtg/honor-of-the-pure.jpg,1
cards/mtg/champion-of-the-parish.jpg,1
cards/mtg/seraph-of-dawn.jpg,1
cards/mtg/thraben-doomsayer.jpg,1
cards/mtg/angelic-overseer.jpg,1
cards/mtg/avacyn-angel-of-hope.jpg,1
cards/mtg/thalia-guardian-of-thraben.jpg,1
cards/mtg/champion-of-the-parish.jpg,1
cards/mtg/ring-of-three-wishes.jpg,1
cards/mtg/mentor-of-the-meek.jpg,1
cards/mtg/fiend-hunter.jpg,1
cards/mtg/baneslayer-angel.jpg,1
cards/mtg/seraph-of-dawn.jpg,1
cards/mtg/bonds-of-faith.jpg,1
cards/mtg/increasing-devotion.jpg,1
cards/mtg/devout-invocation.jpg,1
cards/mtg/soul-warden.jpg,1
cards/mtg/grand-abolisher.jpg,1
cards/mtg/restoration-angel.jpg,1
cards/mtg/hallowed-burial.jpg,1
cards/mtg/elite-inquisitor.jpg,1
cards/mtg/deathless-angel.jpg,1
cards/mtg/martyrs-bond.jpg,1
cards/mtg/thalia-guardian-of-thraben.jpg,1
cards/mtg/soul-warden.jpg,1
cards/mtg/twilight-shepherd.jpg,1
