edition,name,count
"som","Blight Mamba",1
"nph","Blighted Agent",3
"nph","Chained Throatseeker",2
"mbs","Core Prowler",1
"som","Cystbearer",2
"nph","Glistener Elf",3
"nph","Mycosynth Fiend",2
"nph","Phyrexian Swarmlord",1
"mbs","Plaguemaw Beast",1
"mbs","Rot Wolf",1
"nph","Spinebiter",1
"nph","Viral Drake",2
"nph","Viridian Betrayers",2
"som","Wall of Tanglecord",1
"nph","Corrupted Resolve",1
"mbs","Fuel for the Cause",1
"nph","Leeching Bite",3
"m11","Naturalize",1
"som","Steady Progress",1
"som","Contagion Clasp",1
"som","Trigon of Infestation",2
"mbs","Corrupted Conscience",1
"nph","Defensive Stance",1
"som","Inexorable Tide",1
"nph","Forest",12
"nph","Island",12
