edition,name,count
"oarc","Choose Your Champion",2
"oarc","Dance, Pathetic Marionette",1
"oarc","The Dead Shall Serve",2
"oarc","A Display of My Dark Power",1
"oarc","Every Hope Shall Vanish",2
"oarc","I Delight in Your Convulsions",1
"oarc","Introductions Are in Order",1
"oarc","Mortal Flesh Is Weak",1
"oarc","Only Blood Ends Your Nightmares",2
"oarc","Realms Befitting My Majesty",1
"oarc","Rotted Ones, Lay Siege",2
"oarc","Surrender Your Thoughts",1
"oarc","Your Fate Is Thrice Sealed",1
"oarc","Your Puny Minds Cannot Fathom",1
"oarc","My Undead Horde Awakens",1
