edition,name,count
"arc","Battering Craghorn",1
"arc","Chameleon Colossus",1
"arc","Dragonspeaker Shaman",2
"arc","Dragon Whelp",2
"arc","Fierce Empath",1
"arc","Flameblast Dragon",1
"arc","Furnace Whelp",2
"arc","Gathan Raiders",1
"arc","Hellkite Charger",1
"arc","Imperial Hellkite",1
"arc","Kilnmouth Dragon",1
"arc","Ryusei, the Falling Star",1
"arc","Skirk Commando",1
"arc","Skirk Marauder",1
"arc","Taurean Mauler",1
"arc","Two-Headed Dragon",1
"arc","Breath of Darigaaz",1
"arc","Dragon Fodder",2
"arc","Fireball",1
"arc","Savage Twister",1
"arc","Branching Bolt",2
"arc","Chandra's Outrage",1
"arc","Colossal Might",1
"arc","Seething Song",2
"arc","Volcanic Fallout",1
"arc","Gruul Signet",2
"arc","Thran Dynamo",1
"arc","Dragon Breath",1
"arc","Fires of Yavimaya",1
"arc","Mountain",17
"arc","Forest",5
"arc","Kazandu Refuge",2
