edition,name,count
"gtc","Shadow Alley Denizen",1
"m13","Tormented Soul",1
"m13","Silvercoat Lion",2
"gtc","Basilica Screecher",3
"gtc","High Priest of Penance",1
"gtc","Vizkopa Guildmage",1
"gtc","Basilica Guards",2
"gtc","Kingpin's Pet",2
"gtc","Knight of Obligation",1
"gtc","Syndicate Enforcer",2
"m13","Guardian Lions",1
"m13","Zombie Goliath",1
"gtc","Smog Elemental",1
"gtc","Treasury Thrull",1
"gtc","Purge the Profane",1
"gtc","Angelic Edict",2
"m13","Rain of Blades",1
"gtc","Executioner's Swing",1
"m13","Murder",1
"gtc","Orzhov Keyrune",2
"m13","Jayemdae Tome",1
"gtc","Dying Wish",2
"gtc","Gift of Orzhova",1
"m13","Blood Reckoning",1
"gtc","One Thousand Lashes",1
"gtc","Orzhov Guildgate",1
"rtr","Plains",12
"rtr","Swamp",13
