2,"Odunos River Trawler","bng"
1,"Archetype of Courage","bng"
1,"Fate Unraveler","bng"
1,"Archetype of Finality","bng"
1,"Pharika's Chosen","jou"
1,"Brain Maggot","jou"
2,"Nyx-Fleece Ram","jou"
2,"Underworld Coinsmith","jou"
2,"Grim Guardian","jou"
1,"Eagle of the Watch","jou"
2,"Harvestguard Alseids","jou"
1,"Rotted Hulk","jou"
2,"Akroan Mastiff","jou"
1,"Doomwake Giant","jou"
2,"Dreadbringer Lampads","jou"
2,"Thoughtrender Lamia","jou"
2,"Oppressive Rays","jou"
1,"Cast into Darkness","jou"
1,"Font of Return","jou"
1,"Font of Vigor","jou"
1,"Aspect of Gorgon","jou"
2,"Nyx Infusion","jou"
1,"Armament of Nyx","jou"
1,"Banishing Light","jou"
15,"Swamp","ths"
11,"Plains","ths"
