3,"Deathbellow Raider","ths"
2,"Felhide Brawler","bng"
1,"Minotaur Skullcleaver","ths"
1,"Rageblood Shaman","ths"
2,"Ragemonger","bng"
1,"Fanatic of Mogis","ths"
2,"Borderland Minotaur","ths"
1,"Insatiable Harpy","ths"
1,"Warchanter of Mogis","bng"
2,"Kragma Warcaller","ths"
1,"Pharika's Chosen","jou"
3,"Pensive Minotaur","jou"
1,"Felhide Petrifier","jou"
1,"Spawn of Thraxes","jou"
1,"Pinnacle of Rage","bng"
2,"Flurry of Horns","jou"
1,"Rollick of Abandon","jou"
2,"Spiteful Blow","jou"
2,"Magma Spray","jou"
1,"Searing Blood","bng"
2,"Starfall","jou"
1,"Cast into Darkness","jou"
1,"Lightning Diadem","jou"
14,"Mountain","ths"
11,"Swamp","ths"
