edition,name,count
"tor","Mystic Familiar",3
"ody","Auramancer",1
"tor","Stern Judge",1
"ody","Aven Cloudchaser",1
"tor","Teroh's Faithful",3
"tor","Teroh's Vanguard",1
"tor","Angel of Retribution",1
"tor","Putrid Imp",3
"ody","Crypt Creeper",1
"ody","Gravedigger",4
"tor","Ichorid",1
"ody","Whispering Shade",1
"tor","Cabal Surgeon",2
"tor","Grotesque Hybrid",1
"tor","Carrion Wurm",1
"tor","Hypochondria",1
"tor","Strength of Isolation",1
"ody","Buried Alive",3
"tor","Crippling Fatigue",4
"ody","Malevolent Awakening",1
"ody","Zombify",1
"ody","Plains",10
"ody","Swamp",12
"tor","Tainted Field",2
