1,"Archetype of Finality","bng"
1,"Eater of Hope","bng"
2,"Felhide Brawler","bng"
1,"Felhide Minotaur","ths"
2,"Forsaken Drifters","bng"
2,"Graverobber Spider","bng"
1,"Keepsake Gorgon","ths"
1,"Loathsome Catoblepas","ths"
2,"Nemesis of Mortals","ths"
1,"Nighthowler","ths"
1,"Pharika's Mender","ths"
1,"Pheres-Band Centaurs","ths"
2,"Returned Centaur","ths"
1,"Satyr Piper","ths"
2,"Satyr Wayfinder","bng"
2,"Asphyxiate","bng"
2,"Commune with the Gods","ths"
1,"March of the Returned","ths"
1,"Cutthroat Maneuver","ths"
2,"Mortal's Resolve","bng"
1,"Rescue from the Underworld","ths"
1,"Unravel the Æther","bng"
1,"Raised by Wolves","bng"
2,"Weight of the Underworld","bng"
11,"Forest","ths"
15,"Swamp","ths"
