2,"Aerie Worshippers","bng"
1,"Arbiter of the Ideal","bng"
2,"Black Oak of Odunos","bng"
1,"Breaching Hippocamp","ths"
2,"Deepwater Hypnotist","bng"
1,"Felhide Minotaur","ths"
1,"Forlorn Pseudamma","bng"
1,"Horizon Scholar","ths"
1,"Insatiable Harpy","ths"
2,"Returned Phalanx","ths"
2,"Servant of Tymaret","bng"
1,"Shipwreck Singer","ths"
1,"Siren of the Silent Song","bng"
2,"Sphinx's Disciple","bng"
1,"Warchanter of Mogis","bng"
1,"Curse of the Swine","ths"
1,"Sip of Hemlock","ths"
1,"Thassa's Bounty","ths"
2,"Griptide","ths"
2,"Retraction Helix","bng"
1,"Siren Song Lyre","bng"
1,"Springleaf Drum","bng"
2,"Evanescent Intellect","bng"
1,"Oracle's Insight","bng"
15,"Island","ths"
11,"Swamp","ths"
1,"Triton Shorethief","ths"
