edition,name,count
"bng","Akroan Conscriptor",1
"ths","Akroan Crusader",2
"ths","Akroan Hoplite",1
"bng","Akroan Phalanx",1
"bng","Akroan Skyguard",2
"ths","Arena Athlete",2
"bng","Cyclops of One-Eyed Pass",2
"bng","Elite Skirmisher",2
"bng","Forgestoker Dragon",1
"ths","Labyrinth Champion",1
"bng","Loyal Pegasus",1
"ths","Phalanx Leader",1
"ths","Priest of Iroas",1
"bng","Reckless Reveler",1
"ths","Two-Headed Cerberus",1
"ths","Wingsteed Rider",1
"bng","Pinnacle of Rage",1
"ths","Coordinated Assault",1
"ths","Dauntless Onslaught",1
"bng","Fall of the Hammer",2
"bng","Hold at Bay",2
"bng","Mortal's Ardor",2
"bng","Rise to the Challenge",2
"bng","Searing Blood",1
"ths","Ordeal of Purphoros",2
"ths","Mountain",14
"ths","Plains",11
