edition,name,count
"som","Ichorclaw Myr",3
"som","Necropede",2
"som","Plague Stinger",3
"som","Contagious Nim",1
"som","Cystbearer",2
"som","Ichor Rats",2
"som","Corpse Cur",2
"som","Blackcleave Goblin",1
"som","Hand of the Praetors",1
"som","Tangle Angler",2
"som","Putrefax",1
"m11","Assassinate",2
"m11","Rise from the Grave",1
"m11","Giant Growth",2
"som","Carrion Call",2
"som","Slice in Twain",2
"som","Bladed Pinions",2
"som","Heavy Arbalest",1
"som","Strider Harness",1
"som","Relic Putrescence",1
"som","Swamp",13
"som","Forest",13
