3,"Alchemist's Apprentice","avr"
1,"Crypt Creeper","avr"
2,"Fettergeist","avr"
1,"Corpse Traders","avr"
2,"Undead Executioner","avr"
2,"Mist Raven","avr"
2,"Marrow Bats","avr"
1,"Lone Revenant","avr"
2,"Renegade Demon","avr"
1,"Havengul Skaab","avr"
2,"Essence Harvest","avr"
2,"Into the Void","avr"
2,"Peel from Reality","avr"
2,"Doom Blade","m12"
2,"Crippling Chill","avr"
2,"Frost Breath","m12"
1,"Swiftfoot Boots","m12"
2,"Tormentor's Trident","avr"
1,"Predator's Gambit","avr"
1,"Triumph of Cruelty","avr"
1,"Homicidal Seclusion","avr"
1,"Demonic Rising","avr"
11,"Island","avr"
13,"Swamp","avr"
