edition,name,count
"ddq","Diregraf Ghoul",1
"ddq","Gravecrawler",1
"ddq","Butcher Ghoul",2
"ddq","Screeching Skaab",3
"ddq","Tooth Collector",1
"ddq","Unbreathing Horde",1
"ddq","Scrapskin Drake",1
"ddq","Ghoulraiser",2
"ddq","Stitched Drake",2
"ddq","Diregraf Captain",2
"ddq","Abattoir Ghoul",1
"ddq","Driver of the Dead",1
"ddq","Falkenrath Noble",1
"ddq","Makeshift Mauler",1
"ddq","Mindwrack Demon",1
"ddq","Havengul Runebinder",1
"ddq","Relentless Skaabs",1
"ddq","Harvester of Souls",1
"ddq","Appetite for Brains",1
"ddq","Sever the Bloodline",1
"ddq","Barter in Blood",1
"ddq","Dread Return",1
"ddq","Moan of the Unhallowed",2
"ddq","Human Frailty",1
"ddq","Compelling Deterrence",1
"ddq","Victim of Night",1
"ddq","Tribute to Hunger",1
"ddq","Forbidden Alchemy",1
"ddq","Cobbled Wings",1
"ddq","Dismal Backwater",4
"ddq","Swamp",12
"ddq","Island",8
