edition,name,count
"bng","Archetype of Finality",1
"bng","Eater of Hope",1
"bng","Felhide Brawler",2
"ths","Felhide Minotaur",1
"bng","Forsaken Drifters",2
"bng","Graverobber Spider",2
"ths","Keepsake Gorgon",1
"ths","Loathsome Catoblepas",1
"ths","Nemesis of Mortals",2
"ths","Nighthowler",1
"ths","Pharika's Mender",1
"ths","Pheres-Band Centaurs",1
"ths","Returned Centaur",2
"ths","Satyr Piper",1
"bng","Satyr Wayfinder",2
"bng","Asphyxiate",2
"ths","Commune with the Gods",2
"ths","March of the Returned",1
"ths","Cutthroat Maneuver",1
"bng","Mortal's Resolve",2
"ths","Rescue from the Underworld",1
"bng","Unravel the Aether",1
"bng","Raised by Wolves",1
"bng","Weight of the Underworld",2
"ths","Forest",11
"ths","Swamp",15
