edition,name,count
"m13","Ajani's Sunstriker",3
"m13","Arctic Aven",2
"m13","Attended Knight",3
"m13","Battleflight Eagle",1
"m13","Captain of the Watch",1
"m13","Chronomaton",2
"m13","Courtly Provocateur",1
"m13","Crusader of Odric",2
"m13","Faerie Invaders",1
"m13","Griffin Protector",2
"m13","Healer of the Pride",2
"m13","Odric, Master Tactician",1
"m13","Serra Angel",1
"m13","Silvercoat Lion",3
"m13","Captain's Call",2
"m13","Divine Verdict",2
"m13","Downpour",1
"m13","Glorious Charge",1
"m13","Safe Passage",1
"m13","Ring of Thune",1
"m13","Oblivion Ring",1
"m13","Tricks of the Trade",1
"m13","Evolving Wilds",1
"m13","Island",8
"m13","Plains",16
