edition,name,count
"nph","Glistener Elf",3
"som","Wall of Tanglecord",1
"som","Blight Mamba",1
"nph","Blighted Agent",3
"som","Cystbearer",2
"nph","Mycosynth Fiend",2
"mbs","Rot Wolf",1
"nph","Viridian Betrayers",2
"mbs","Core Prowler",1
"nph","Viral Drake",2
"mbs","Plaguemaw Beast",1
"nph","Chained Throatseeker",2
"nph","Phyrexian Swarmlord",1
"nph","Spinebiter",1
"nph","Leeching Bite",3
"m11","Naturalize",1
"nph","Corrupted Resolve",1
"som","Steady Progress",1
"mbs","Fuel for the Cause",1
"som","Contagion Clasp",1
"som","Trigon of Infestation",2
"nph","Defensive Stance",1
"mbs","Corrupted Conscience",1
"som","Inexorable Tide",1
"nph","Forest",12
"nph","Island",12
