edition,name,count
"c16","Kynaios and Tiro of Meletis",1
"c16","Plains",5
"c16","Island",5
"c16","Mountain",5
"c16","Forest",5
"c16","Veteran Explorer",1
"c16","Humble Defector",1
"c16","Hushwing Gryff",1
"c16","Orzhov Advokist",1
"c16","Chasm Skulker",1
"c16","Gwafa Hazid, Profiteer",1
"c16","Ludevic, Necro-Alchemist",1
"c16","Selvala, Explorer Returned",1
"c16","Edric, Spymaster of Trest",1
"c16","Akroan Horse",1
"c16","Selfless Squire",1
"c16","Windborn Muse",1
"c16","Sidar Kondo of Jamuraa",1
"c16","Horizon Chimera",1
"c16","Zedruu the Greathearted",1
"c16","Psychosis Crawler",1
"c16","Kazuul, Tyrant of the Cliffs",1
"c16","Kraum, Ludevic's Opus",1
"c16","Realm Seekers",1
"c16","Rubblehulk",1
"c16","Progenitor Mimic",1
"c16","Blazing Archon",1
"c16","Minds Aglow",1
"c16","Collective Voyage",1
"c16","Cultivate",1
"c16","Kodama's Reach",1
"c16","Tempt with Discovery",1
"c16","Wave of Reckoning",1
"c16","Migratory Route",1
"c16","Seeds of Renewal",1
"c16","Reverse the Sands",1
"c16","Treacherous Terrain",1
"c16","Blasphemous Act",1
"c16","Swords to Plowshares",1
"c16","Swan Song",1
"c16","Arcane Denial",1
"c16","Benefactor's Draught",1
"c16","Oblation",1
"c16","Beast Within",1
"c16","Entrapment Maneuver",1
"c16","Reins of Power",1
"c16","Sylvan Reclamation",1
"c16","Sol Ring",1
"c16","Empyrial Plate",1
"c16","Howling Mine",1
"c16","Commander's Sphere",1
"c16","Temple Bell",1
"c16","Assault Suit",1
"c16","Prismatic Geoscope",1
"c16","Venser's Journal",1
"c16","Keening Stone",1
"c16","Evolutionary Escalation",1
"c16","Oath of Druids",1
"c16","Ghostly Prison",1
"c16","Propaganda",1
"c16","Rites of Flourishing",1
"c16","Sphere of Safety",1
"c16","Lurking Predators",1
"c16","Hoofprints of the Stag",1
"c16","Ash Barrens",1
"c16","Azorius Chancery",1
"c16","Command Tower",1
"c16","Evolving Wilds",1
"c16","Exotic Orchard",1
"c16","Forbidden Orchard",1
"c16","Frontier Bivouac",1
"c16","Gruul Turf",1
"c16","Homeward Path",1
"c16","Izzet Boilerworks",1
"c16","Jungle Shrine",1
"c16","Krosan Verge",1
"c16","Myriad Landscape",1
"c16","Mystic Monastery",1
"c16","Opal Palace",1
"c16","Rupture Spire",1
"c16","Seaside Citadel",1
"c16","Selesnya Sanctuary",1
"c16","Terramorphic Expanse",1
"c16","Transguild Promenade",1
