edition,name,count
"dom","Dauntless Bodyguard",4
"grn","Healer's Hawk",4
"m19","Leonin Vanguard",4
"rix","Skymarcher Aspirant",4
"m19","Ajani's Pridemate",4
"xln","Adanto Vanguard",4
"dom","Benalish Marshal",4
"grn","Hunted Witness",1
"rix","Pride of Conquerors",3
"grn","Conclave Tribunal",3
"xln","Legion's Landing",2
"dom","History of Benalia",2
"gk2","Plains",21
"grn","Conclave Tribunal",1
"rix","Baffling End",3
"dom","Knight of Grace",3
"xln","Tocatli Honor Guard",2
"m19","Make a Stand",2
"m19","Remorseful Cleric",1
"m19","Shield Mare",3
