edition,name,count
"xln","Vraska, Relic Seeker",1
"xln","Merfolk Branchwalker",4
"m19","Llanowar Elves",4
"xln","Wildgrowth Walker",4
"xln","Seekers' Squire",4
"rix","Jadelight Ranger",2
"rix","Ravenous Chupacabra",3
"grn","Plaguecrafter",1
"grn","District Guide",2
"grn","Golgari Findbroker",3
"grn","Find // Finality",2
"dom","Cast Down",4
"dom","The Eldest Reborn",3
"dom","Woodland Cemetery",2
"grn","Golgari Guildgate",4
"grn","Overgrown Tomb",1
"dom","Memorial to Folly",2
"gk2","Forest",8
"gk2","Swamp",6
"m19","Duress",4
"xln","Arguel's Blood Fast",2
"rix","Golden Demise",3
"m19","Reclamation Sage",2
"grn","Kraul Harpooner",2
"m19","Murder",2
