edition,name,count
"7ed","Merfolk of the Pearl Trident",1
"7ed","Coral Merfolk",1
"7ed","Merfolk Looter",1
"7ed","Sage Owl",1
"7ed","Glacial Wall",1
"7ed","Horned Turtle",1
"7ed","Prodigal Sorcerer",1
"7ed","Wind Drake",2
"7ed","Daring Apprentice",1
"7ed","Wall of Air",1
"7ed","Fighting Drake",1
"7ed","Thieving Magpie",1
"7ed","Air Elemental",1
"7ed","Ancestral Memories",1
"7ed","Force Spike",1
"7ed","Unsummon",1
"7ed","Boomerang",2
"7ed","Counterspell",2
"7ed","Inspiration",1
"7ed","Confiscate",1
"7ed","Island",17
