edition,name,count
"ddj","Boneyard Wurm",1
"ddj","Brain Weevil",1
"ddj","Doomgape",1
"ddj","Dreg Mangler",1
"ddj","Elves of Deep Shadow",2
"ddj","Eternal Witness",1
"ddj","Gleancrawler",1
"ddj","Golgari Grave-Troll",1
"ddj","Golgari Rotwurm",2
"ddj","Golgari Thug",1
"ddj","Greater Mossdog",1
"ddj","Jarad, Golgari Lich Lord",1
"ddj","Korozda Guildmage",1
"ddj","Plagued Rusalka",1
"ddj","Putrid Leech",1
"ddj","Ravenous Rats",1
"ddj","Reassembling Skeleton",1
"ddj","Sadistic Hypnotist",1
"ddj","Shambling Shell",1
"ddj","Stingerfling Spider",1
"ddj","Stinkweed Imp",1
"ddj","Grim Flowering",1
"ddj","Life // Death",1
"ddj","Life from the Loam",1
"ddj","Nightmare Void",1
"ddj","Twilight's Call",1
"ddj","Vigor Mortis",1
"ddj","Feast or Famine",1
"ddj","Ghoul's Feast",1
"ddj","Putrefy",2
"ddj","Golgari Signet",1
"ddj","Golgari Germination",1
"ddj","Yoke of the Damned",1
"ddj","Barren Moor",1
"ddj","Dakmor Salvage",1
"ddj","Forest",8
"ddj","Golgari Rot Farm",2
"ddj","Svogthos, the Restless Tomb",1
"ddj","Swamp",10
"ddj","Tranquil Thicket",1
