edition,name,count
"dtk","Lightning Berserker",2
"dtk","Kolaghan Aspirant",2
"dtk","Kolaghan Skirmisher",3
"dtk","Kolaghan Forerunners",2
"dtk","Screamreach Brawler",2
"dtk","Ambuscade Shaman",2
"dtk","Warbringer",2
"dtk","Sprinting Warbrute",2
"dtk","Boltwing Marauder",1
"dtk","Swift Warkite",2
"dtk","Duress",1
"dtk","Tormenting Voice",2
"dtk","Defeat",1
"dtk","Foul-Tongue Shriek",1
"dtk","Twin Bolt",2
"dtk","Foul-Tongue Invocation",1
"dtk","Flatten",2
"dtk","Foul Renewal",1
"dtk","Vial of Dragonfire",1
"dtk","Kolaghan Monument",1
"dtk","Impact Tremors",2
"dtk","Evolving Wilds",1
"dtk","Mountain",13
"dtk","Swamp",11
