edition,name,count
"ddd","Garruk Wildspeaker",1
"ddd","Albino Troll",2
"ddd","Basking Rootwalla",2
"ddd","Blastoderm",2
"ddd","Indrik Stomphowler",2
"ddd","Krosan Tusker",1
"ddd","Plated Slagwurm",1
"ddd","Ravenous Baloth",1
"ddd","Stampeding Wildebeests",1
"ddd","Vine Trellis",2
"ddd","Wild Mongrel",2
"ddd","Wirewood Savage",2
"ddd","Harmonize",2
"ddd","Nature's Lore",2
"ddd","Overrun",1
"ddd","Rude Awakening",1
"ddd","Beast Attack",1
"ddd","Giant Growth",1
"ddd","Invigorate",1
"ddd","Windstorm",1
"ddd","Serrated Arrows",2
"ddd","Elephant Guide",1
"ddd","Genju of the Cedars",1
"ddd","Lignify",1
"ddd","Rancor",2
"ddd","Forest",21
"ddd","Slippery Karst",2
"ddd","Treetop Village",1
