2,"Deepwood Wolverine","mmq"
2,"Spore Frog","pcy"
1,"Stampede Driver","nem"
2,"Pygmy Razorback","pcy"
2,"Vine Trellis","mmq"
2,"Darba","pcy"
2,"Hunted Wumpus","mmq"
2,"Blastoderm","nem"
1,"Lumbering Satyr","mmq"
1,"Silverglade Elemental","mmq"
1,"Vintara Elephant","pcy"
1,"Spitting Spider","pcy"
3,"Thresher Beast","pcy"
1,"Avatar of Might","pcy"
2,"Animate Land","nem"
1,"Seal of Strength","nem"
1,"Jolrael's Favor","pcy"
1,"Treetop Bracers","nem"
2,"Wild Might","pcy"
1,"Invigorate","mmq"
1,"Tranquility","mmq"
1,"Skyshroud Claim","nem"
2,"Snag","pcy"
2,"Living Terrain","pcy"
1,"Vitalizing Wind","pcy"
20,"Forest","mmq"
2,"Hickory Woodlot","mmq"
