edition,name,count
"10e","Vampire Bats",2
"10e","Drudge Skeletons",1
"10e","Thrull Surgeon",1
"10e","Looming Shade",1
"10e","Severed Legion",2
"10e","Dross Crocodile",1
"10e","Gravedigger",1
"10e","Mortivore",1
"10e","Mass of Ghouls",1
"10e","Ascendant Evincar",1
"10e","Bottle Gnomes",1
"10e","Cruel Edict",1
"10e","Assassinate",1
"10e","Mind Rot",2
"10e","Diabolic Tutor",1
"10e","Essence Drain",1
"10e","Consume Spirit",1
"10e","Terror",1
"10e","Demon's Horn",1
"10e","Unholy Strength",1
"10e","Swamp",17
