edition,name,count
"ogw","Stalking Drone",2
"bfz","Carrier Thrall",2
"ogw","Loam Larva",2
"bfz","Blisterpod",2
"bfz","Rot Shambler",2
"ogw","Essence Depleter",1
"bfz","Voracious Null",1
"ogw","Netcaster Spider",2
"ogw","Null Caller",1
"bfz","Broodhunter Wurm",1
"bfz","Smothering Abomination",1
"ogw","Seed Guardian",2
"ogw","Kozilek's Pathfinder",1
"bfz","Brood Monitor",1
"ogw","Baloth Null",1
"ogw","Dread Defiler",1
"bfz","Bone Splinters",2
"ogw","Oblivion Strike",2
"ogw","Vines of the Recluse",1
"bfz","Altar's Reap",1
"ogw","Corpse Churn",2
"ogw","Grasp of Darkness",1
"bfz","Natural Connection",2
"ogw","Pulse of Murasa",1
"bfz","Blighted Woodland",1
"bfz","Evolving Wilds",1
"bfz","Fertile Thicket",2
"ogw","Wastes",4
"bfz","Swamp",8
"bfz","Forest",9
