edition,name,count
"ogw","Prophet of Distortion",1
"bfz","Salvage Drone",2
"ogw","Blinding Drone",3
"bfz","Mist Intruder",3
"bfz","Tide Drifter",1
"ogw","Cultivator Drone",3
"bfz","Eldrazi Skyspawner",2
"bfz","Ruination Guide",1
"ogw","Gravity Negator",2
"bfz","Murk Strider",2
"ogw","Thought Harvester",1
"bfz","Kozilek's Channeler",2
"ogw","Walker of the Wastes",2
"ogw","Kozilek's Pathfinder",1
"ogw","Deepfathom Skulker",1
"bfz","Bane of Bala Ged",1
"bfz","Endless One",1
"ogw","Spatial Contortion",2
"bfz","Titan's Presence",1
"bfz","Adverse Conditions",1
"bfz","Scour from Existence",1
"bfz","Blighted Cataract",1
"bfz","Evolving Wilds",1
"ogw","Wastes",10
"bfz","Island",14
