edition,name,count
"ogw","Kor Sky Climber",2
"bfz","Expedition Envoy",2
"bfz","Kitesail Scout",2
"bfz","Cliffside Lookout",2
"bfz","Oran-Rief Invoker",1
"bfz","Kor Castigator",2
"ogw","Makindi Aeronaut",2
"bfz","Shadow Glider",2
"ogw","Joraga Auxiliary",2
"bfz","Veteran Warleader",1
"ogw","Saddleback Lagac",1
"ogw","Relief Captain",2
"ogw","Steppe Glider",1
"ogw","Expedition Raptor",2
"bfz","Angel of Renewal",1
"ogw","Gladehart Cavalry",1
"ogw","Shoulder to Shoulder",2
"ogw","Allied Reinforcements",1
"ogw","Lead by Example",2
"ogw","Immolating Glare",1
"ogw","Mighty Leap",1
"ogw","Iona's Blessing",1
"ogw","Isolation Zone",2
"bfz","Evolving Wilds",1
"ogw","Tranquil Expanse",1
"bfz","Forest",7
"bfz","Plains",15
