edition,name,count
"m20","Drakuseth, Maw of Flames",1
"gn2","Fiendish Duo",1
"gn2","Akoum Hellkite",1
"gn2","Lathliss, Dragon Queen",1
"m20","Glint-Horn Buccaneer",1
"m20","Dragon Mage",1
"m20","Goblin Smuggler",2
"m20","Keldon Raider",2
"m20","Pack Mastiff",4
"m20","Ripscale Predator",2
"gn2","Dragon Egg",2
"gn2","Kargan Dragonrider",2
"gn2","Sparktongue Dragon",2
"gn2","Voldaren Duelist",2
"gn2","Zealot of the God-Pharaoh",1
"gn2","Howling Golem",1
"m20","Act of Treason",1
"m20","Tectonic Rift",1
"gn2","Destructive Tampering",1
"m20","Chandra's Outrage",1
"m20","Shock",1
"gn2","Brute Strength",1
"gn2","Lightning Strike",2
"gn2","Mountain",26
