edition,name,count
"gn2","Zetalpa, Primal Dawn",1
"gn2","Highcliff Felidar",1
"m20","Loxodon Lifechanter",1
"gn2","Kytheon's Irregulars",1
"m20","Sephara, Sky's Blade",1
"m20","Griffin Protector",1
"m20","Inspiring Captain",2
"m20","Squad Captain",2
"m20","Steadfast Sentry",3
"gn2","Consul's Lieutenant",2
"gn2","Fiend Binder",2
"gn2","Patron of the Valiant",2
"gn2","Relief Captain",1
"gn2","Steppe Glider",1
"gn2","Topan Freeblade",2
"gn2","Howling Golem",1
"gn2","Take Vengeance",1
"m20","Inspired Charge",2
"m20","Raise the Alarm",3
"gn2","Mighty Leap",2
"m20","Pacifism",2
"gn2","Plains",26
