1,"Ring of Gix","ulg"
1,"Urza's Blueprints","ulg"
1,"Mother of Runes","ulg"
1,"Radiant's Dragoons","ulg"
2,"Sustainer of the Realm","ulg"
1,"Fog Bank","usg"
1,"Raven Familiar","ulg"
2,"Ticking Gnomes","ulg"
1,"Mobile Fort","usg"
2,"Opportunity","ulg"
2,"Dragon Blood","usg"
1,"Drifting Meadow","usg"
2,"Remote Isle","usg"
2,"Opal Champion","ulg"
3,"Radiant's Judgment","ulg"
2,"Sanctum Custodian","usg"
1,"Thornwind Faeries","ulg"
2,"Vigilant Drake","ulg"
1,"Erase","ulg"
1,"Disenchant","usg"
1,"Pacifism","usg"
2,"Path of Peace","usg"
2,"Miscalculation","ulg"
1,"Catalog","usg"
1,"Power Sink","usg"
11,"Plains","usg"
12,"Island","usg"
