edition,name,count
"frf","Dromoka, the Eternal",1
"ktk","Ainok Bond-Kin",2
"ktk","Disowned Ancestor",2
"dtk","Lightwalker",3
"dtk","Anafenza, Kin-Tree Spirit",1
"dtk","Avatar of the Resolute",1
"ktk","Abzan Falconer",2
"ktk","Tuskguard Captain",1
"ktk","Abzan Battle Priest",1
"ktk","Mer-Ek Nightblade",1
"ktk","Longshot Squad",1
"ktk","Siege Rhino",1
"frf","Elite Scaleguard",1
"frf","Cached Defenses",2
"frf","Map the Wastes",2
"ktk","Incremental Growth",2
"dtk","Ultimate Price",2
"dtk","Scale Blessing",1
"dtk","Dromoka's Gift",2
"ktk","Suspension Field",1
"ktk","Debilitating Injury",1
"frf","Ancestral Vengeance",1
"ktk","Abzan Ascendancy",1
"frf","Citadel Siege",1
"frf","Blossoming Sands",2
"frf","Jungle Hollow",2
"ktk","Sandsteppe Citadel",1
"frf","Scoured Barrens",2
"ori","Plains",7
"ori","Swamp",6
"ori","Forest",6
