edition,name,count
"ori","Honored Hierarch",1
"dtk","Dragon Hunter",1
"ori","Anointer of Champions",1
"ktk","Seeker of the Way",1
"dtk","Dromoka Warrior",1
"ori","Topan Freeblade",2
"ori","Undercity Troll",2
"ori","Consul's Lieutenant",1
"frf","Dragon Bell Monk",1
"ori","Valeron Wardens",2
"ori","Citadel Castellan",2
"ori","War Oracle",2
"ori","Outland Colossus",1
"ori","Kytheon's Irregulars",1
"dtk","Epic Confrontation",2
"ori","Enshrouding Mist",2
"ktk","Feat of Resistance",1
"ori","Mighty Leap",2
"frf","Pressure Point",1
"frf","Valorous Stance",1
"ori","Titanic Growth",2
"dtk","Dromoka's Command",1
"dtk","Collected Company",1
"dtk","Pacifism",2
"frf","Blossoming Sands",2
"ori","Evolving Wilds",2
"ktk","Windswept Heath",1
"ori","Plains",11
"ori","Forest",10
