edition,name,count
"gk1","Island",10
"gk1","Swamp",10
"xln","Drowned Catacomb",1
"m19","Submerged Boneyard",4
"m19","Grasping Scoundrel",3
"xln","Siren Stormtamer",3
"m19","Departed Deckhand",3
"rix","Dire Fleet Poisoner",1
"rix","Kitesail Corsair",3
"xln","Kitesail Freebooter",2
"m19","Exclusion Mage",2
"rix","Fathom Fleet Boarder",2
"xln","Ruin Raider",1
"rix","Deadeye Rig-Hauler",2
"xln","Dreamcaller Siren",1
"xln","Hostage Taker",1
"rix","Ravenous Chupacabra",2
"rix","Siren Reaver",2
"dom","Demonlord Belzenlok",1
"m19","Riddlemaster Sphinx",1
"m19","Murder",3
"xln","Chart a Course",2
