edition,name,count
"grn","Plains",25
"m19","Daybreak Chaplain",2
"m19","Oreskos Swiftclaw",3
"m19","Silverbeak Griffin",2
"ana","Loxodon Line Breaker",2
"m19","Pegasus Courser",2
"m19","Leonin Warleader",1
"m19","Star-Crowned Stag",3
"m19","Herald of Faith",1
"ana","Serra Angel",2
"ana","Spiritual Guardian",1
"ana","Inspiring Commander",1
"m19","Serra's Guardian",1
"m19","Meteor Golem",1
"rix","Zetalpa, Primal Dawn",1
"ana","Knight's Pledge",2
"grn","Luminous Bonds",3
"ana","Angelic Reward",1
"ana","Tactical Advantage",3
"ana","Confront the Assault",1
"ana","Take Vengeance",2
