edition,name,count
"gk1","Forest",11
"dom","Hinterland Harbor",1
"gk1","Island",9
"m19","Woodland Stream",4
"rix","Jade Bearer",3
"xln","Kumena's Speaker",3
"xln","Deeproot Champion",1
"rix","Deeproot Elite",1
"rix","Merfolk Mistbinder",3
"xln","River Sneak",2
"rix","Silvergill Adept",3
"rix","Jadelight Ranger",1
"rix","Jungleborn Pioneer",2
"rix","Kumena, Tyrant of Orazca",1
"xln","Watertrap Weaver",3
"xln","Herald of Secret Streams",1
"rix","Seafloor Oracle",1
"xln","Tempest Caller",2
"m19","Disperse",3
"xln","River Heralds' Boon",3
"m19","Sleep",2
