edition,name,count
"dom","Sulfur Falls",1
"gk1","Island",10
"m19","Highland Lake",4
"gk1","Mountain",10
"dom","Ghitu Lavarunner",3
"m19","Mystic Archaeologist",1
"dom","Vodalian Arcanist",3
"m19","Aven Wind Mage",2
"m19","Enigma Drake",3
"gk1","Guttersnipe",2
"xln","Rowdy Crew",1
"m19","Salvager of Secrets",1
"dom","Shivan Fire",3
"dom","Blink of an Eye",2
"m19","Disperse",3
"m19","Lightning Strike",2
"m19","Banefire",1
"xln","Entrancing Melody",1
"dom","Fight with Fire",2
"xln","Repeating Barrage",1
"m19","Sift",3
"xln","River's Rebuke",1
