edition,name,count
"som","Blight Mamba",2
"mbs","Blightwidow",1
"mbs","Core Prowler",1
"som","Corpse Cur",1
"mbs","Phyrexian Digester",2
"mbs","Phyrexian Hydra",1
"mbs","Phyrexian Juggernaut",2
"mbs","Plague Myr",2
"mbs","Priests of Norn",2
"mbs","Rot Wolf",2
"som","Tangle Angler",2
"mbs","Tine Shrike",2
"mbs","Viridian Corrupter",1
"m11","Hunters' Feast",2
"mbs","Banishment Decree",2
"mbs","Choking Fumes",2
"m11","Mighty Leap",1
"mbs","Pistus Strike",1
"m11","Safe Passage",1
"mbs","Unnatural Predation",2
"mbs","Decimator Web",1
"som","Trigon of Infestation",2
"mbs","Forest",14
"mbs","Plains",11
