edition,name,count
"inv","Island",12
"inv","Mountain",12
"inv","Faerie Squadron",2
"apc","Whirlpool Rider",3
"apc","Coastal Drake",1
"apc","Whirlpool Warrior",1
"inv","Rainbow Crow",1
"apc","Whirlpool Drake",2
"inv","Metathran Transport",1
"apc","Bloodfire Dwarf",2
"apc","Dwarven Patrol",1
"pls","Flametongue Kavu",1
"apc","Bloodfire Kavu",2
"apc","Razorfin Hunter",2
"apc","Minotaur Illusionist",2
"inv","Opt",1
"pls","Confound",1
"apc","Jilt",2
"inv","Exclude",1
"inv","Scorching Lava",1
"inv","Stun",2
"apc","Bloodfire Infusion",1
"apc","Quicksilver Dagger",2
"apc","Suffocating Blast",1
"apc","Fire // Ice",1
"inv","Chromatic Sphere",2
