edition,name,count
"apc","Ana Disciple",2
"apc","Urborg Elf",2
"inv","Pincer Spider",1
"apc","Glade Gnarr",2
"inv","Rooting Kavu",1
"inv","Kavu Chameleon",2
"inv","Tidal Visionary",1
"apc","Coastal Drake",2
"apc","Living Airship",2
"inv","Rainbow Crow",1
"apc","Gaea's Skyfolk",3
"apc","Jungle Barrier",2
"apc","Mystic Snake",1
"apc","Lay of the Land",1
"inv","Fertile Ground",1
"pls","Confound",1
"apc","Jaded Response",1
"apc","Ceta Sanctuary",2
"inv","Repulse",1
"pls","Rushing River",1
"inv","Wash Out",1
"apc","Temporal Spring",2
"apc","Aether Mutation",2
"apc","Yavimaya's Embrace",1
"inv","Chromatic Sphere",2
"inv","Forest",13
"inv","Island",9
