edition,name,count
"cst","Gorilla Shaman",1
"cst","Orcish Lumberjack",1
"csp","Earthen Goo",2
"csp","Stalking Yeti",1
"csp","Boreal Druid",2
"cst","Tinder Wall",2
"csp","Bull Aurochs",4
"csp","Frostweb Spider",2
"cst","Woolly Mammoths",2
"cst","Aurochs",3
"cst","Deadly Insect",1
"csp","Rimehorn Aurochs",2
"csp","Aurochs Herd",3
"cst","Giant Trap Door Spider",1
"cst","Incinerate",2
"csp","Balduvian Rage",2
"csp","Resize",1
"csp","Hibernation's End",1
"cst","Bounty of the Hunt",1
"csp","Shape of the Wiitigo",1
"cst","Whalebone Glider",1
"csp","Snow-Covered Mountain",8
"csp","Snow-Covered Forest",14
"csp","Highland Weald",2
