1,"Typhoid Rats","m15"
1,"Black Cat","m15"
1,"Walking Corpse","m15"
2,"Satyr Wayfinder","m15"
1,"Wall of Mulch","m15"
1,"Research Assistant","m15"
2,"Necromancer's Assistant","m15"
1,"Gravedigger","m15"
1,"Rotfeaster Maggot","m15"
1,"Rakshasa Vizier","ktk"
1,"Sultai Soothsayer","ktk"
2,"Sultai Scavenger","ktk"
2,"Hooting Mandrills","ktk"
2,"Shambling Attendants","ktk"
1,"Necropolis Fiend","ktk"
2,"Taigam's Scheming","ktk"
1,"Rakshasa's Secret","ktk"
1,"Scout the Borders","ktk"
1,"Bitter Revelation","ktk"
1,"Set Adrift","ktk"
1,"Treasure Cruise","ktk"
1,"Dead Drop","ktk"
1,"Sultai Charm","ktk"
1,"Murderous Cut","ktk"
1,"Throttle","ktk"
1,"Become Immense","ktk"
1,"Sultai Banner","ktk"
1,"Debilitating Injury","ktk"
1,"Dismal Backwater","ktk"
1,"Jungle Hollow","ktk"
2,"Opulent Palace","ktk"
1,"Thornwood Falls","ktk"
7,"Swamp","ktk"
8,"Forest","ktk"
6,"Island","ktk"
