1,"Firehoof Cavalry","ktk"
1,"Mardu Hateblade","ktk"
2,"Borderland Marauder","m15"
1,"Valley Dasher","ktk"
2,"War-Name Aspirant","ktk"
1,"Gurmag Swiftwing","ktk"
2,"Mardu Skullhunter","ktk"
2,"Goblin Roughrider","m15"
2,"Mardu Hordechief","ktk"
1,"Carrion Crow","m15"
1,"Necrogen Scudder","m15"
2,"Mardu Warshrieker","ktk"
1,"Timely Hordemate","ktk"
1,"Ankle Shanker","ktk"
1,"Mardu Roughrider","ktk"
1,"Hordeling Outburst","ktk"
1,"Arrow Storm","ktk"
1,"Lightning Strike","m15"
1,"Raise the Alarm","m15"
2,"Trumpet Blast","ktk"
1,"Mardu Charm","ktk"
1,"Bring Low","ktk"
1,"Smite the Monstrous","ktk"
1,"Crackling Doom","ktk"
1,"Flesh to Dust","m15"
1,"Heat Ray","m15"
1,"Mardu Banner","ktk"
1,"Crippling Blight","m15"
1,"Bloodfell Caves","ktk"
2,"Nomad Outpost","ktk"
1,"Scoured Barrens","ktk"
1,"Wind-Scarred Crag","ktk"
8,"Mountain","ktk"
5,"Plains","ktk"
7,"Swamp","ktk"
