edition,name,count
"ala","Bull Cerodon",1
"ala","Cavern Thoctar",1
"ala","Cylian Elf",2
"ala","Druid of the Anima",2
"ala","Mosstodon",1
"ala","Naya Battlemage",1
"ala","Rakeclaw Gargantuan",2
"ala","Spearbreaker Behemoth",1
"ala","Wild Nacatl",2
"ala","Woolly Thoctar",2
"10e","Blaze",1
"ala","Gift of the Gargantuan",2
"10e","Rampant Growth",2
"ala","Titanic Ultimatum",1
"10e","Giant Growth",2
"ala","Naturalize",1
"ala","Forest",7
"ala","Jungle Shrine",2
"ala","Mountain",3
"ala","Naya Panorama",2
"ala","Plains",3
