edition,name,count
"emn","Cryptbreaker",1
"emn","Wailing Ghoul",1
"soi","Seagraf Skaab",2
"emn","Tattered Haunter",2
"soi","Crow of Dark Tidings",1
"emn","Liliana's Elite",2
"emn","Exultant Cultist",2
"soi","Reckless Scholar",1
"soi","Stitched Mangler",2
"emn","Laboratory Brute",1
"soi","Stitchwing Skaab",1
"soi","Lamplighter of Selhoff",1
"emn","Advanced Stitchwing",2
"emn","Noosegraf Mob",1
"emn","Cemetery Recruitment",3
"soi","Liliana's Indignation",1
"soi","Compelling Deterrence",2
"emn","Succumb to Temptation",1
"emn","Murder",1
"soi","Throttle",1
"emn","Graf Harvest",2
"emn","Spontaneous Mutation",2
"soi","Ghostly Wings",1
"emn","Boon of Emrakul",1
"soi","Swamp",13
"soi","Island",12
