edition,name,count
"mir","Swamp",24
"wth","Barrow Ghoul",1
"wth","Circling Vultures",1
"vis","Crypt Rats",3
"vis","Fallen Askari",2
"wth","Fledgling Djinn",2
"wth","Hidden Horror",1
"wth","Mischievous Poltergeist",1
"wth","Morinfen",1
"wth","Necratog",3
"vis","Nekrataal",2
"mir","Sewer Rats",2
"wth","Shadow Rider",2
"mir","Skulking Ghost",1
"wth","Zombie Scavengers",1
"wth","Infernal Tribute",1
"vis","Necromancy",2
"wth","Strands of Night",1
"wth","Shattered Crypt",1
"wth","Spinning Darkness",2
"wth","Buried Alive",2
"mir","Dark Banishing",2
"mir","Drain Life",2
