edition,name,count
"m14","Coral Merfolk",2
"ths","Omenspeaker",2
"ths","Burnished Hart",1
"ths","Crackling Triton",2
"m14","Wall of Frost",1
"ths","Ill-Tempered Cyclops",2
"m14","Archaeomancer",2
"m14","Water Servant",1
"ths","Sealock Monster",2
"ths","Stoneshock Giant",2
"ths","Shipbreaker Kraken",1
"ths","Rage of Purphoros",2
"ths","Sea God's Revenge",1
"ths","Curse of the Swine",1
"ths","Lost in a Labyrinth",1
"m14","Shock",2
"m14","Disperse",1
"ths","Lightning Strike",2
"ths","Magma Jet",1
"ths","Dissolve",1
"ths","Griptide",2
"m14","Volcanic Geyser",1
"ths","Ordeal of Purphoros",1
"ths","Island",16
"ths","Mountain",10
