edition,name,count
"ths","Satyr Rambler",2
"ths","Satyr Hedonist",2
"ths","Voyaging Satyr",2
"ths","Minotaur Skullcleaver",2
"ths","Nessian Courser",1
"m14","Rootwalla",1
"ths","Satyr Piper",1
"ths","Ill-Tempered Cyclops",1
"ths","Borderland Minotaur",2
"ths","Ember Swallower",1
"ths","Polis Crusher",1
"ths","Nessian Asp",2
"ths","Stoneshock Giant",2
"ths","Nemesis of Mortals",2
"ths","Portent of Betrayal",1
"ths","Rage of Purphoros",2
"ths","Lightning Strike",2
"ths","Magma Jet",2
"ths","Destructive Revelry",1
"ths","Artisan's Sorrow",1
"m14","Windstorm",1
"m14","Volcanic Geyser",2
"ths","Dragon Mantle",1
"ths","Mountain",14
"ths","Forest",11
